510	16
511	231
512	1391
513	3787
514	58
515	1069
516	81
517	334
518	83
519	5
520	600
521	670
522	969
523	1152
524	3092
525	13
526	358
527	104
528	83
529	492
530	1504
531	2066
532	86
533	1942
534	628
535	235
536	466
537	560
538	741
539	1243
540	42
541	38
542	3945
543	1162
544	930
545	1231
546	1231
547	269
548	121
549	3158
550	3568
551	2840
552	904
553	147
554	25
555	800
556	925
557	680
558	619
559	832
560	319
561	1339
562	2346
563	951
564	21
565	2694
566	3078
567	1207
568	247
569	912
570	1129
571	141
572	462
573	235
574	17
575	274
576	940
577	63
578	1084
579	3769
580	266
581	1250
582	14
583	1804
584	263
585	43
586	36
587	418
588	1164
589	210
590	550
591	565
592	11
593	1173
594	26
595	68
596	3253
597	41
598	1262
599	41
600	1222
601	1116
602	500
603	100
604	339
605	928
606	110
607	11
608	3913
609	494
610	155
611	2019
612	750
613	2701
614	1005
615	2836
616	165
617	529
618	1732
619	529
620	1162
621	308
622	263
623	446
624	743
625	263
626	231
627	1253
628	424
629	1957
630	670
631	3281
632	17
633	6
634	316
635	294
636	111
637	72
638	43
639	3050
640	1921
641	1906
642	929
643	300
644	164
645	155
646	4
647	613
648	1298
649	6
650	497
651	2238
652	1758
653	28
654	560
655	716
656	231
657	1266
658	901
659	1226
660	199
661	2529
662	2289
663	1262
664	155
665	163
666	906
667	232
668	538
669	2664
670	2693
671	100
672	151
673	927
674	319
675	111
676	3091
677	218
678	1174
679	28
680	58
681	1207
682	2944
683	2453
684	892
685	409
686	2161
687	363
688	290
689	2467
690	2541
691	229
692	2936
693	34
694	293
695	1897
696	2969
697	935
698	171
699	3769
700	41
701	2357
702	2210
703	920
704	41
705	1201
706	198
707	2533
708	383
709	34
710	3368
711	379
712	3550
713	27
714	111
715	100
716	760
717	1049
718	2099
719	1220
720	1251
721	1811
722	783
723	500
724	914
725	537
726	60
727	63
728	910
729	308
730	300
731	1232
732	978
733	81
734	1473
735	3201
736	299
737	2847
738	1089
739	100
740	100
741	934
742	1277
743	864
744	147
745	912
746	3319
747	190
748	3088
749	131
750	262
751	165
752	3632
753	2165
754	2401
755	171
756	86
757	3035
758	1537
759	223
760	469
761	288
762	2755
763	3405
764	1084
765	1755
766	556
767	52
768	14
769	602
770	40
771	1235
772	500
773	524
774	1311
775	16
776	940
777	363
778	308
779	1690
780	2972
781	319
782	41
783	806
784	6
785	314
786	181
787	764
788	171
789	2166
790	32
791	2667
792	58
793	2844
794	904
795	900
796	1151
797	82
798	31
799	50
800	1209
801	906
802	108
803	586
804	449
805	153
806	958
807	500
808	31
809	1597
810	147
811	349
812	367
813	1619
814	314
815	3793
816	1701
817	35
818	125
819	882
820	493
821	2775
822	1925
823	128
824	1471
825	314
826	3302
827	953
828	1037
829	117
830	628
831	949
832	100
833	1148
834	322
835	34
836	3083
837	3139
838	290
839	3306
840	1167
841	593
842	556
843	446
844	1940
845	354
846	633
847	599
848	482
849	193
850	106
851	2624
852	1224
853	1466
854	2899
855	854
856	912
857	32
858	154
859	2268
860	2177
861	125
862	3096
863	123
864	1257
865	534
866	52
867	309
868	3004
869	869
870	500
871	231
872	2847
873	40
874	296
875	16
876	1498
877	2674
878	144
879	17
880	16
881	935
882	41
883	1250
884	123
885	100
886	101
887	2300
888	1730
889	2019
890	113
891	621
892	1124
893	62
894	290
895	480
896	314
897	1204
898	933
899	80
900	111
901	800
902	364
903	1660
904	75
905	560
906	11
907	349
908	17
909	26
910	147
911	668
912	628
913	1029
914	213
915	1175
916	3129
917	314
918	1272
919	84
920	123
921	449
922	728
923	1535
924	4
925	154
926	462
927	923
928	77
929	1941
930	512
931	62
932	111
933	7
934	77
935	1848
936	306
937	703
938	94
939	3149
940	1248
941	593
942	707
943	186
944	16
945	119
946	246
947	364
948	1770
949	923
950	2454
951	223
952	1292
953	28
954	88
955	3625
956	66
957	594
958	1471
959	2474
960	259
961	333
962	2012
963	918
964	308
965	3035
966	1038
967	1090
968	339
969	363
970	38
971	97
972	1934
973	2323
974	602
975	536
976	314
977	2177
978	1090
979	760
980	363
981	3580
982	153
983	446
984	1433
985	308
986	152
987	129
988	2970
989	41
990	750
991	1417
992	937
993	3072
994	1293
995	837
996	1226
997	778
998	1044
999	918
1000	58
1001	1743
1002	1952
1003	367
1004	240
1005	290
1006	940
1007	150
1008	2511
1009	45
1010	621
1011	47
1012	147
1013	2056
1014	314
1015	1276
1016	914
1017	197
1018	509
1019	3240
1020	41
1021	3224
1022	121
1023	1542
1024	764
1025	246
1026	34
1027	1931
1028	571
1029	30
1030	1267
1031	1673
1032	100
1033	1190
1034	1906
1035	69
1036	199
1037	2291
1038	4
1039	28
1040	947
1041	45
1042	50
1043	898
1044	766
1045	3834
1046	50
1047	2340
1048	1084
1049	144
1050	922
1051	2238
1052	364
1053	1904
1054	260
1055	2166
1056	251
1057	35
1058	973
1059	3657
1060	73
1061	3307
1062	1783
1063	101
1064	236
1065	1206
1066	231
1067	493
1068	949
1069	2065
1070	93
1071	1485
1072	231
1073	3920
1074	1167
1075	1575
1076	24
1077	2667
1078	759
1079	2726
1080	1
1081	17
1082	800
1083	2035
1084	308
1085	235
1086	3584
1087	973
1088	1151
1089	969
1090	322
1091	4
1092	160
1093	2625
1094	2388
1095	2168
1096	549
1097	554
1098	3091
1099	199
1100	259
1101	1938
1102	191
1103	2283
1104	198
1105	973
1106	86
1107	262
1108	111
1109	973
1110	272
1111	241
1112	2210
1113	1066
1114	10
1115	534
1116	428
1117	3093
1118	2064
1119	844
1120	621
1121	2893
1122	714
1123	73
1124	942
1125	971
1126	7
1127	265
1128	53
1129	1131
1130	1471
1131	30
1132	290
1133	424
1134	105
1135	58
1136	235
1137	782
1138	271
1139	1231
1140	1701
1141	3872
1142	978
1143	424
1144	100
1145	52
1146	213
1147	1355
1148	32
1149	1343
1150	668
1151	668
1152	1173
1153	1206
1154	73
1155	1416
1156	848
1157	653
1158	281
1159	1277
1160	919
1161	165
1162	1471
1163	18
1164	619
1165	523
1166	1219
1167	210
1168	335
1169	319
1170	495
1171	349
1172	970
1173	2726
1174	2160
1175	1581
1176	602
1177	41
1178	300
1179	80
1180	349
1181	1850
1182	3533
1183	722
1184	308
1185	21
1186	81
1187	308
1188	100
1189	18
1190	500
1191	320
1192	62
1193	910
1194	930
1195	150
1196	1807
1197	235
1198	89
1199	3167
1200	1266
1201	72
1202	298
1203	2648
1204	44
1205	3421
1206	41
1207	1896
1208	1250
1209	2882
1210	497
1211	573
1212	110
1213	25
1214	373
1215	25
1216	156
1217	28
1218	3812
1219	57
1220	3565
1221	1672
1222	929
1223	1068
1224	681
1225	249
1226	2775
1227	1898
1228	171
1229	176
1230	2166
1231	1285
1232	3117
1233	86
1234	41
1235	309
1236	3420
1237	26
1238	41
1239	695
1240	2490
1241	85
1242	667
1243	897
1244	1117
1245	1284
1246	483
1247	599
1248	30
1249	165
1250	290
1251	903
1252	14
1253	615
1254	82
1255	211
1256	800
1257	1445
1258	230
1259	1302
1260	767
1261	1281
1262	2670
1263	465
1264	478
1265	2210
1266	956
1267	3320
1268	30
1269	58
1270	3112
1271	458
1272	214
1273	2679
1274	2636
1275	16
1276	2374
1277	529
1278	2238
1279	973
1280	165
1281	844
1282	363
1283	1957
1284	1013
1285	1703
1286	215
1287	431
1288	1520
1289	442
1290	1080
1291	2177
1292	111
1293	161
1294	940
1295	28
1296	1410
1297	1132
1298	2920
1299	344
1300	52
1301	82
1302	79
1303	2847
1304	1727
1305	910
1306	294
1307	36
1308	3462
1309	339
1310	800
1311	41
1312	1392
1313	36
1314	199
1315	83
1316	334
1317	197
1318	2291
1319	344
1320	41
1321	917
1322	77
1323	2836
1324	1082
1325	1660
1326	2388
1327	66
1328	314
1329	976
1330	28
1331	3137
1332	783
1333	956
1334	10
1335	907
1336	783
1337	1
1338	1513
1339	3515
1340	769
1341	44
1342	2325
1343	63
1344	101
1345	181
1346	1084
1347	501
1348	2831
1349	111
1350	483
1351	11
1352	506
1353	534
1354	1008
1355	155
1356	1192
1357	928
1358	1236
1359	26
1360	2919
1361	1012
1362	934
1363	194
1364	337
1365	1468
1366	57
1367	63
1368	262
1369	82
1370	714
1371	1208
1372	2454
1373	265
1374	199
1375	101
1376	1224
1377	2589
1378	3022
1379	26
1380	187
1381	922
1382	29
1383	2632
1384	2694
1385	165
1386	176
1387	106
1388	235
1389	645
1390	926
1391	1575
1392	3600
1393	121
1394	2553
1395	77
1396	2238
1397	3831
1398	17
1399	3365
1400	7
1401	1057
1402	597
1403	833
1404	1117
1405	1184
1406	465
1407	121
1408	144
1409	534
1410	29
1411	111
1412	41
1413	722
1414	708
1415	72
1416	2388
1417	919
1418	17
1419	111
1420	954
1421	3289
1422	2674
1423	21
1424	233
1425	53
1426	363
1427	165
1428	246
1429	1732
1430	668
1431	3729
1432	1921
1433	1099
1434	482
1435	968
1436	11
1437	97
1438	231
1439	306
1440	3435
1441	707
1442	390
1443	161
1444	1073
1445	66
1446	290
1447	621
1448	929
1449	3091
1450	41
1451	214
1452	348
1453	1517
1454	1
1455	549
1456	373
1457	326
1458	159
1459	147
1460	10
1461	565
1462	165
1463	594
1464	2022
1465	1554
1466	771
1467	1220
1468	920
1469	858
1470	3360
1471	481
1472	131
1473	94
1474	599
1475	3091
1476	35
1477	34
1478	81
1479	945
1480	111
1481	910
1482	110
1483	97
1484	1898
1485	18
1486	3418
1487	34
1488	72
1489	283
1490	469
1491	126
1492	57
1493	428
1494	101
1495	105
1496	2131
1497	159
1498	282
1499	164
1500	429
1501	199
1502	3862
1503	211
1504	1416
1505	746
1506	615
1507	549
1508	1204
1509	304
1510	367
1511	1340
1512	1219
1513	235
1514	543
1515	1084
1516	80
1517	100
1518	111
1519	346
1520	6
1521	602
1522	1130
1523	428
1524	57
1525	2848
1526	263
1527	1050
1528	322
1529	196
1530	3612
1531	1250
1532	506
1533	760
1534	155
1535	314
1536	265
1537	151
1538	685
1539	1234
1540	1404
1541	1036
1542	954
1543	179
1544	940
1545	583
1546	2426
1547	199
1548	202
1549	2827
1550	263
1551	77
1552	82
1553	157
1554	151
1555	308
1556	1572
1557	81
1558	497
1559	362
1560	950
1561	117
1562	1331
1563	125
1564	2693
1565	166
1566	111
1567	766
1568	157
1569	523
1570	1082
1571	3022
1572	19
1573	858
1574	236
1575	1084
1576	5
1577	491
1578	36
1579	287
1580	163
1581	1361
1582	277
1583	1361
1584	146
1585	3425
1586	1068
1587	96
1588	383
1589	1173
1590	165
1591	55
1592	80
1593	1299
1594	32
1595	970
1596	47
1597	973
1598	950
1599	1940
1600	2179
1601	348
1602	908
1603	1073
1604	72
1605	3792
1606	300
1607	462
1608	1266
1609	844
1610	81
1611	3368
1612	1343
1613	907
1614	1304
1615	1250
1616	760
1617	107
1618	462
1619	1175
1620	1395
1621	3
1622	1282
1623	1340
1624	915
1625	1230
1626	1504
1627	2693
1628	1844
1629	1352
1630	1873
1631	925
1632	1114
1633	1732
1634	68
1635	80
1636	583
1637	899
1638	117
1639	1811
1640	111
1641	1688
1642	1544
1643	199
1644	482
1645	41
1646	1785
1647	926
1648	209
1649	911
1650	896
1651	2433
1652	3210
1653	50
1654	100
1655	1390
1656	1704
1657	293
1658	847
1659	3584
1660	69
1661	254
1662	1093
1663	2161
1664	63
1665	500
1666	55
1667	1340
1668	262
1669	32
1670	1050
1671	3643
1672	2694
1673	6
1674	589
1675	1086
1676	973
1677	6
1678	1262
1679	165
1680	1071
1681	52
1682	161
1683	141
1684	442
1685	391
1686	165
1687	155
1688	452
1689	3083
1690	31
1691	314
1692	3518
1693	3092
1694	2892
1695	955
1696	1537
1697	1614
1698	2215
1699	2532
1700	6
1701	3905
1702	107
1703	256
1704	81
1705	2961
1706	199
1707	100
1708	6
1709	188
1710	85
1711	101
1712	2780
1713	648
1714	1941
1715	6
1716	331
1717	807
1718	157
1719	231
1720	1289
1721	261
1722	41
1723	41
1724	910
1725	1231
1726	1340
1727	2164
1728	695
1729	3892
1730	1732
1731	52
1732	34
1733	90
1734	302
1735	1625
1736	147
1737	1725
1738	482
1739	1280
1740	501
1741	202
1742	314
1743	99
1744	1016
1745	215
1746	19
1747	3831
1748	84
1749	291
1750	199
1751	10
1752	570
1753	155
1754	1799
1755	309
1756	60
1757	213
1758	807
1759	1649
1760	1304
1761	2129
1762	69
1763	1250
1764	2602
1765	165
1766	62
1767	48
1768	521
1769	1304
1770	266
1771	86
1772	923
1773	1416
1774	2423
1775	347
1776	1484
1777	1939
1778	363
1779	111
1780	309
1781	161
1782	903
1783	912
1784	534
1785	36
1786	904
1787	1485
1788	92
1789	171
1790	724
1791	1236
1792	2
1793	3773
1794	3773
1795	1057
1796	691
1797	68
1798	929
1799	1251
1800	213
1801	111
1802	100
1803	1272
1804	1388
1805	556
1806	309
1807	760
1808	421
1809	1193
1810	34
1811	110
1812	242
1813	1732
1814	346
1815	1221
1816	1729
1817	17
1818	95
1819	897
1820	917
1821	406
1822	428
1823	5
1824	2689
1825	2689
1826	736
1827	973
1828	213
1829	406
1830	111
1831	94
1832	1533
1833	1299
1834	2108
1835	570
1836	1085
1837	570
1838	22
1839	162
1840	1249
1841	279
1842	320
1843	2848
1844	1407
1845	98
1846	2186
1847	1856
1848	2321
1849	223
1850	153
1851	1939
1852	2189
1853	335
1854	3124
1855	69
1856	3624
1857	1084
1858	151
1859	22
1860	1066
1861	1337
1862	1103
1863	1289
1864	1202
1865	716
1866	1913
1867	265
1868	602
1869	1414
1870	670
1871	991
1872	235
1873	528
1874	3
1875	526
1876	36
1877	32
1878	81
1879	929
1880	1117
1881	38
1882	5
1883	854
1884	577
1885	24
1886	39
1887	2022
1888	1022
1889	313
1890	2593
1891	978
1892	1095
1893	922
1894	1226
1895	2817
1896	680
1897	283
1898	10
1899	3139
1900	831
1901	1044
1902	339
1903	214
1904	64
1905	28
1906	902
1907	760
1908	1486
1909	171
1910	150
1911	2188
1912	1539
1913	2046
1914	467
1915	111
1916	2029
1917	1414
1918	1057
1919	275
1920	309
1921	3339
1922	829
1923	10
1924	3834
1925	262
1926	2632
1927	1221
1928	1962
1929	1907
1930	862
1931	1897
1932	259
1933	40
1934	21
1935	957
1936	2969
1937	2885
1938	1414
1939	83
1940	41
1941	2630
1942	3653
1943	2209
1944	81
1945	1185
1946	1178
1947	184
1948	902
1949	100
1950	45
1951	199
1952	565
1953	2443
1954	2430
1955	367
1956	345
1957	81
1958	283
1959	733
1960	445
1961	1194
1962	898
1963	80
1964	247
1965	903
1966	110
1967	2689
1968	1533
1969	1303
1970	50
1971	3210
1972	1060
1973	899
1974	3523
1975	671
1976	303
1977	2925
1978	973
1979	2891
1980	755
1981	95
1982	363
1983	268
1984	55
1985	62
1986	16
1987	79
1988	53
1989	899
1990	446
1991	117
1992	111
1993	1129
1994	100
1995	494
1996	670
1997	162
1998	301
1999	2378
2000	1280
2001	293
2002	1153
2003	1127
2004	440
2005	1199
2006	2205
2007	73
2008	171
2009	581
2010	2186
2011	35
2012	43
2013	34
2014	165
2015	967
2016	3714
2017	92
2018	96
2019	176
2020	384
2021	204
2022	1125
2023	851
2024	199
2025	1307
2026	178
2027	40
2028	2020
2029	381
2030	811
2031	1263
2032	150
2033	1408
2034	615
2035	1699
2036	166
2037	25
2038	3569
2039	2961
2040	350
2041	3150
2042	1853
2043	19
2044	915
2045	95
2046	249
2047	973
2048	86
2049	263
2050	1496
2051	2813
2052	2836
2053	621
2054	759
2055	89
2056	357
2057	1078
2058	1287
2059	309
2060	594
2061	903
2062	898
2063	1066
2064	1186
2065	377
2066	308
2067	2574
2068	207
2069	35
2070	1231
2071	514
2072	3052
2073	1087
2074	6
2075	670
2076	388
2077	128
2078	1957
2079	235
2080	929
2081	1288
2082	75
2083	45
2084	294
2085	475
2086	1193
2087	527
2088	521
2089	991
2090	3186
2091	903
2092	96
2093	187
2094	764
2095	1131
2096	330
2097	201
2098	1414
2099	440
2100	116
2101	2674
2102	2206
2103	911
2104	1176
2105	116
2106	3224
2107	1357
2108	232
2109	3415
2110	96
2111	903
2112	164
2113	246
2114	1263
2115	637
2116	2731
2117	901
2118	187
2119	2843
2120	1629
2121	309
2122	3643
2123	2546
2124	49
2125	1352
2126	532
2127	82
2128	2161
2129	928
2130	165
2131	920
2132	3813
2133	1193
2134	1538
2135	363
2136	779
2137	21
2138	243
2139	17
2140	379
2141	1193
2142	3051
2143	848
2144	244
2145	3606
2146	358
2147	1727
2148	955
2149	165
2150	367
2151	588
2152	47
2153	929
2154	2280
2155	231
2156	3872
2157	40
2158	42
2159	3532
2160	357
2161	154
2162	213
2163	101
2164	783
2165	72
2166	1228
2167	532
2168	108
2169	18
2170	147
2171	2941
2172	128
2173	2077
2174	1926
2175	550
2176	321
2177	23
2178	495
2179	1044
2180	233
2181	1058
2182	17
2183	1193
2184	34
2185	2574
2186	1175
2187	35
2188	220
2189	608
2190	467
2191	3199
2192	25
2193	32
2194	1231
2195	52
2196	3159
2197	165
2198	743
2199	111
2200	296
2201	246
2202	627
2203	549
2204	2525
2205	570
2206	132
2207	1307
2208	1305
2209	314
2210	314
2211	319
2212	1092
2213	746
2214	180
2215	184
2216	57
2217	501
2218	923
2219	560
2220	230
2221	1262
2222	1554
2223	2179
2224	6
2225	501
2226	173
2227	2189
2228	393
2229	2769
2230	104
2231	1588
2232	278
2233	386
2234	898
2235	41
2236	1207
2237	53
2238	1093
2239	100
2240	306
2241	452
2242	2051
2243	39
2244	77
2245	129
2246	53
2247	2049
2248	509
2249	86
2250	41
2251	210
2252	70
2253	2795
2254	1175
2255	155
2256	785
2257	368
2258	3330
2259	2
2260	2161
2261	750
2262	41
2263	1465
2264	1554
2265	932
2266	69
2267	1653
2268	2357
2269	1
2270	16
2271	3135
2272	1280
2273	233
2274	47
2275	318
2276	190
2277	3699
2278	165
2279	155
2280	1219
2281	231
2282	903
2283	902
2284	440
2285	4
2286	524
2287	16
2288	1572
2289	832
2290	3654
2291	1094
2292	165
2293	307
2294	14
2295	86
2296	70
2297	41
2298	454
2299	357
2300	41
2301	628
2302	274
2303	422
2304	775
2305	3819
2306	523
2307	98
2308	144
2309	1531
2310	1037
2311	424
2312	1440
2313	1302
2314	2689
2315	1407
2316	2056
2317	125
2318	246
2319	1226
2320	553
2321	1523
2322	18
2323	157
2324	560
2325	595
2326	111
2327	2166
2328	86
2329	2923
2330	236
2331	29
2332	314
2333	79
2334	131
2335	2189
2336	105
2337	1208
2338	1605
2339	3
2340	259
2341	3367
2342	2108
2343	847
2344	123
2345	2924
2346	261
2347	2080
2348	3041
2349	824
2350	2726
2351	294
2352	1204
2353	844
2354	599
2355	68
2356	1496
2357	1193
2358	161
2359	41
2360	1094
2361	235
2362	57
2363	1
2364	122
2365	930
2366	2542
2367	1208
2368	231
2369	86
2370	973
2371	499
2372	171
2373	907
2374	2095
2375	25
2376	1899
2377	1281
2378	1299
2379	306
2380	964
2381	1732
2382	164
2383	3241
2384	361
2385	231
2386	1286
2387	369
2388	314
2389	19
2390	308
2391	764
2392	367
2393	973
2394	62
2395	422
2396	482
2397	1085
2398	185
2399	3069
2400	1959
2401	70
2402	2181
2403	534
2404	1296
2405	46
2406	627
2407	939
2408	1226
2409	147
2410	670
2411	26
2412	32
2413	1
2414	158
2415	1208
2416	318
2417	246
2418	38
2419	2972
2420	1100
2421	230
2422	339
2423	379
2424	3402
2425	421
2426	3729
2427	111
2428	3217
2429	501
2430	100
2431	1407
2432	17
2433	1906
2434	111
2435	75
2436	2164
2437	290
2438	1123
2439	1404
2440	1907
2441	34
2442	28
2443	223
2444	1408
2445	678
2446	1931
2447	172
2448	539
2449	172
2450	541
2451	1211
2452	1361
2453	1076
2454	1280
2455	521
2456	1232
2457	937
2458	2898
2459	83
2460	60
2461	81
2462	628
2463	233
2464	1407
2465	30
2466	199
2467	29
2468	902
2469	953
2470	1304
2471	958
2472	3604
2473	165
2474	2763
2475	32
2476	481
2477	25
2478	1123
2479	41
2480	165
2481	957
2482	28
2483	760
2484	568
2485	844
2486	2365
2487	445
2488	62
2489	77
2490	1399
2491	2321
2492	41
2493	334
2494	41
2495	1380
2496	268
2497	953
2498	37
2499	760
2500	514
2501	610
2502	1019
2503	1226
2504	262
2505	170
2506	943
2507	972
2508	231
2509	314
2510	915
2511	150
2512	1407
2513	32
2514	907
2515	161
2516	308
2517	475
2518	2
2519	569
2520	2023
2521	249
2522	73
2523	941
2524	3036
2525	3
2526	101
2527	349
2528	1250
2529	53
2530	290
2531	1906
2532	521
2533	943
2534	1221
2535	85
2536	1407
2537	498
2538	1957
2539	1175
2540	1941
2541	3177
2542	3053
2543	236
2544	74
2545	309
2546	69
2547	495
2548	788
2549	991
2550	1569
2551	63
2552	467
2553	2324
2554	3181
2555	3657
2556	2938
2557	83
2558	140
2559	1636
2560	31
2561	2009
2562	57
2563	3360
2564	443
2565	1589
2566	154
2567	148
2568	293
2569	621
2570	1234
2571	151
2572	495
2573	1248
2574	29
2575	147
2576	101
2577	2105
2578	17
2579	1306
2580	991
2581	313
2582	1132
2583	81
2584	263
2585	116
2586	39
2587	36
2588	427
2589	973
2590	913
2591	41
2592	13
2593	81
2594	1899
2595	2165
2596	27
2597	31
2598	910
2599	3814
2600	957
2601	2669
2602	2388
2603	3071
2604	1785
2605	2056
2606	3309
2607	491
2608	294
2609	602
2610	908
2611	40
2612	262
2613	2927
2614	1485
2615	41
2616	2453
2617	442
2618	15
2619	549
2620	314
2621	498
2622	150
2623	914
2624	1471
2625	2325
2626	892
2627	55
2628	665
2629	1203
2630	319
2631	308
2632	1297
2633	261
2634	1086
2635	165
2636	100
2637	1907
2638	97
2639	1407
2640	745
2641	2180
2642	42
2643	108
2644	1019
2645	211
2646	2013
2647	1231
2648	171
2649	565
2650	957
2651	41
2652	671
2653	231
2654	750
2655	919
2656	393
2657	29
2658	3
2659	2848
2660	2179
2661	8
2662	95
2663	82
2664	929
2665	392
2666	231
2667	2370
2668	1362
2669	1335
2670	55
2671	160
2672	759
2673	2070
2674	84
2675	500
2676	392
2677	1073
2678	230
2679	275
2680	136
2681	280
2682	300
2683	63
2684	320
2685	1875
2686	875
2687	306
2688	3390
2689	534
2690	314
2691	80
2692	1228
2693	99
2694	588
2695	1059
2696	1660
2697	940
2698	101
2699	746
2700	670
2701	556
2702	1228
2703	3092
2704	1407
2705	908
2706	73
2707	1732
2708	1089
2709	1734
2710	1250
2711	6
2712	1689
2713	1940
2714	86
2715	976
2716	262
2717	465
2718	242
2719	2770
2720	3143
2721	308
2722	2076
2723	388
2724	2170
2725	165
2726	362
2727	3092
2728	262
2729	25
2730	2238
2731	199
2732	2161
2733	100
2734	254
2735	19
2736	30
2737	978
2738	198
2739	919
2740	892
2741	2407
2742	18
2743	2726
2744	208
2745	154
2746	2168
2747	157
2748	308
2749	913
2750	452
2751	19
2752	702
2753	570
2754	193
2755	2029
2756	41
2757	263
2758	329
2759	1257
2760	28
2761	425
2762	892
2763	11
2764	997
2765	1421
2766	100
2767	123
2768	2370
2769	27
2770	10
2771	2769
2772	446
2773	262
2774	1857
2775	25
2776	228
2777	599
2778	63
2779	100
2780	110
2781	841
2782	428
2783	314
2784	621
2785	960
2786	82
2787	10
2788	380
2789	125
2790	72
2791	123
2792	182
2793	571
2794	573
2795	2732
2796	670
2797	1254
2798	1029
2799	986
2800	169
2801	531
2802	1414
2803	844
2804	1937
2805	2433
2806	3203
2807	3539
2808	929
2809	1069
2810	2056
