user_id,movie_id,title,genres,predicted_rating
651,946,To Be or Not to Be (1942),Comedy|Drama|War,5.000000000000001
651,1260,M (1931),Crime|Film-Noir|Thriller,5.000000000000001
651,1942,All the King's Men (1949),Drama,5.000000000000001
651,3030,Yojimbo (1961),Comedy|Drama|Western,5.000000000000001
651,3310,"Kid, The (1921)",Action,5.000000000000001
651,3470,Dersu Uzala (1974),Adventure|Drama,5.000000000000001
651,154,Belle de jour (1967),Drama,5.0
651,155,Beyond Rangoon (1995),Drama|War,5.0
651,365,Little Buddha (1993),Drama,5.0
651,714,Dead Man (1995),Western,5.0
652,1275,Highlander (1986),Action|Adventure,5.000000000000001
652,1916,Buffalo 66 (1998),Action|Comedy|Drama,5.000000000000001
652,2836,Outside Providence (1999),Comedy,5.000000000000001
652,94,Beautiful Girls (1996),Drama,5.0
652,125,Flirting With Disaster (1996),Comedy,5.0
652,223,Clerks (1994),Comedy,5.0
652,281,Nobody's Fool (1994),Drama,5.0
652,322,Swimming with Sharks (1995),Comedy|Drama,5.0
652,449,Fear of a Black Hat (1993),Comedy,5.0
652,451,Flesh and Bone (1993),Drama|Mystery|Romance,5.0
653,838,Emma (1996),Comedy|Drama|Romance,5.000000000000001
653,914,My Fair Lady (1964),Musical|Romance,5.000000000000001
653,915,Sabrina (1954),Comedy|Romance,5.000000000000001
653,2434,Down in the Delta (1998),Drama,5.000000000000001
653,2758,Plenty (1985),Drama,5.000000000000001
653,3203,Dead Calm (1989),Thriller,5.000000000000001
653,26,Othello (1995),Drama,5.0
653,58,"Postino, Il (The Postman) (1994)",Drama|Romance,5.0
653,222,Circle of Friends (1995),Drama|Romance,5.0
653,265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance,5.0
654,369,Mrs. Parker and the Vicious Circle (1994),Drama,5.0
654,446,Farewell My Concubine (1993),Drama|Romance,5.0
654,560,"Beans of Egypt, Maine, The (1994)",Drama,5.0
654,838,Emma (1996),Comedy|Drama|Romance,5.0
654,862,Manny & Lo (1996),Drama,5.0
654,1176,"Double Life of Veronique, The (La Double Vie de Véronique) (1991)",Drama,5.0
654,1180,Hear My Song (1991),Comedy,5.0
654,1194,Up in Smoke (1978),Comedy,5.0
654,1230,Annie Hall (1977),Comedy|Romance,5.0
654,1484,"Daytrippers, The (1996)",Mystery,5.0
655,1997,"Exorcist, The (1973)",Horror,5.000000000000001
655,659,Purple Noon (1960),Crime|Thriller,5.0
655,1383,Adrenalin: Fear the Rush (1996),Action|Sci-Fi,5.0
655,1502,Kissed (1996),Romance,5.0
655,1539,Twin Town (1997),Comedy|Crime,5.0
655,1879,"Hanging Garden, The (1997)",Drama,5.0
655,1922,Whatever (1998),Drama,5.0
655,2285,If.... (1968),Drama,5.0
655,2678,Desert Blue (1999),Drama,5.0
655,2842,Best Laid Plans (1999),Crime|Drama,5.0
656,11,"American President, The (1995)",Comedy|Drama|Romance,5.000000000000001
656,440,Dave (1993),Comedy|Romance,5.000000000000001
656,539,Sleepless in Seattle (1993),Comedy|Romance,5.000000000000001
656,788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,5.000000000000001
656,1236,Trust (1990),Comedy|Drama,5.000000000000001
656,2671,Notting Hill (1999),Comedy|Romance,5.000000000000001
656,3060,"Commitments, The (1991)",Comedy|Drama,5.000000000000001
656,3155,Anna and the King (1999),Drama|Romance,5.000000000000001
656,3174,Man on the Moon (1999),Comedy|Drama,5.000000000000001
656,3536,Keeping the Faith (2000),Comedy|Romance,5.000000000000001
657,1206,"Clockwork Orange, A (1971)",Sci-Fi,5.000000000000001
657,2678,Desert Blue (1999),Drama,5.000000000000001
657,1,Toy Story (1995),Animation|Children's|Comedy,5.0
657,39,Clueless (1995),Comedy|Romance,5.0
657,47,Seven (Se7en) (1995),Crime|Thriller,5.0
657,58,"Postino, Il (The Postman) (1994)",Drama|Romance,5.0
657,82,Antonia's Line (Antonia) (1995),Drama,5.0
657,117,"Young Poisoner's Handbook, The (1995)",Crime,5.0
657,247,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller,5.0
657,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,5.0
658,914,My Fair Lady (1964),Musical|Romance,5.000000000000001
658,50,"Usual Suspects, The (1995)",Crime|Thriller,5.0
658,246,Hoop Dreams (1994),Documentary,5.0
658,593,"Silence of the Lambs, The (1991)",Drama|Thriller,5.0
658,911,Charade (1963),Comedy|Mystery|Romance|Thriller,5.0
658,916,Roman Holiday (1953),Comedy|Romance,5.0
658,943,"Ghost and Mrs. Muir, The (1947)",Drama|Romance,5.0
658,1078,Bananas (1971),Comedy|War,5.0
658,1094,"Crying Game, The (1992)",Drama|Romance|War,5.0
658,1213,GoodFellas (1990),Crime|Drama,5.0
659,6,Heat (1995),Action|Crime|Thriller,5.0
659,147,"Basketball Diaries, The (1995)",Drama,5.0
659,340,"War, The (1994)",Adventure|Drama,5.0
659,364,"Lion King, The (1994)",Animation|Children's|Musical,5.0
659,383,Wyatt Earp (1994),Western,5.0
659,412,"Age of Innocence, The (1993)",Drama,5.0
659,421,Black Beauty (1994),Adventure|Children's,5.0
659,432,City Slickers II: The Legend of Curly's Gold (1994),Comedy|Western,5.0
659,493,Menace II Society (1993),Action|Crime|Drama,5.0
659,914,My Fair Lady (1964),Musical|Romance,5.0
660,35,Carrington (1995),Drama|Romance,5.0
660,908,North by Northwest (1959),Drama|Thriller,5.0
660,923,Citizen Kane (1941),Drama,5.0
660,954,Mr. Smith Goes to Washington (1939),Drama,5.0
660,1203,12 Angry Men (1957),Drama,5.0
660,1230,Annie Hall (1977),Comedy|Romance,5.0
660,1484,"Daytrippers, The (1996)",Mystery,5.0
660,1546,Schizopolis (1996),Comedy,5.0
660,2062,"Governess, The (1998)",Drama|Romance,5.0
660,3359,Breaking Away (1979),Drama,5.0
661,2291,Edward Scissorhands (1990),Drama|Romance,5.000000000000002
661,2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,5.000000000000002
661,6,Heat (1995),Action|Crime|Thriller,5.000000000000001
661,34,Babe (1995),Children's|Comedy|Drama,5.000000000000001
661,36,Dead Man Walking (1995),Drama,5.000000000000001
661,337,What's Eating Gilbert Grape (1993),Drama,5.000000000000001
661,356,Forrest Gump (1994),Comedy|Romance|War,5.000000000000001
661,380,True Lies (1994),Action|Adventure|Comedy|Romance,5.000000000000001
661,431,Carlito's Way (1993),Crime|Drama,5.000000000000001
661,474,In the Line of Fire (1993),Action|Thriller,5.000000000000001
662,3070,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,5.000000000000001
662,47,Seven (Se7en) (1995),Crime|Thriller,5.0
662,246,Hoop Dreams (1994),Documentary,5.0
662,1188,Strictly Ballroom (1992),Comedy|Romance,5.0
662,1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy,5.0
662,1732,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller,5.0
662,2117,Nineteen Eighty-Four (1984),Drama|Sci-Fi,5.0
662,2289,"Player, The (1992)",Comedy|Drama,5.0
662,2333,Gods and Monsters (1998),Drama,5.0
662,2336,Elizabeth (1998),Drama,5.0
663,356,Forrest Gump (1994),Comedy|Romance|War,5.000000000000001
663,785,Kingpin (1996),Comedy,5.000000000000001
663,1242,Glory (1989),Action|Drama|War,5.000000000000001
663,1275,Highlander (1986),Action|Adventure,5.000000000000001
663,1954,Rocky (1976),Action|Drama,5.000000000000001
663,2000,Lethal Weapon (1987),Action|Comedy|Crime|Drama,5.000000000000001
663,2693,Trekkies (1997),Documentary,5.000000000000001
663,2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,5.000000000000001
663,3706,Angel Heart (1987),Film-Noir|Mystery|Thriller,5.000000000000001
663,73,"Misérables, Les (1995)",Drama|Musical,5.0
664,1272,Patton (1970),Drama|War,5.000000000000001
664,1962,Driving Miss Daisy (1989),Drama,5.000000000000001
664,2023,"Godfather: Part III, The (1990)",Action|Crime|Drama,5.000000000000001
664,2248,Say Anything... (1989),Comedy|Drama|Romance,5.000000000000001
664,2871,Deliverance (1972),Adventure|Thriller,5.000000000000001
664,2915,Risky Business (1983),Comedy,5.000000000000001
664,25,Leaving Las Vegas (1995),Drama|Romance,5.0
664,73,"Misérables, Les (1995)",Drama|Musical,5.0
664,155,Beyond Rangoon (1995),Drama|War,5.0
664,235,Ed Wood (1994),Comedy|Drama,5.0
665,1207,To Kill a Mockingbird (1962),Drama,5.000000000000001
665,1748,Dark City (1998),Film-Noir|Sci-Fi|Thriller,5.000000000000001
665,24,Powder (1995),Drama|Sci-Fi,5.0
665,92,Mary Reilly (1996),Drama|Thriller,5.0
665,108,Catwalk (1995),Documentary,5.0
665,111,Taxi Driver (1976),Drama|Thriller,5.0
665,112,Rumble in the Bronx (1995),Action|Adventure|Crime,5.0
665,160,Congo (1995),Action|Adventure|Mystery|Sci-Fi,5.0
665,166,"Doom Generation, The (1995)",Comedy|Drama,5.0
665,170,Hackers (1995),Action|Crime|Thriller,5.0
666,928,Rebecca (1940),Romance|Thriller,5.000000000000001
666,1199,Brazil (1985),Sci-Fi,5.000000000000001
666,3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Action|Comedy|Crime|Drama,5.000000000000001
666,42,Dead Presidents (1995),Action|Crime|Drama,5.0
666,89,Nick of Time (1995),Action|Thriller,5.0
666,95,Broken Arrow (1996),Action|Thriller,5.0
666,112,Rumble in the Bronx (1995),Action|Adventure|Crime,5.0
666,117,"Young Poisoner's Handbook, The (1995)",Crime,5.0
666,137,Man of the Year (1995),Documentary,5.0
666,154,Belle de jour (1967),Drama,5.0
667,2248,Say Anything... (1989),Comedy|Drama|Romance,5.000000000000001
667,2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama,5.000000000000001
667,3185,Snow Falling on Cedars (1999),Drama,5.000000000000001
667,3452,Romeo Must Die (2000),Action|Romance,5.000000000000001
667,3703,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi,5.000000000000001
667,6,Heat (1995),Action|Crime|Thriller,5.0
667,34,Babe (1995),Children's|Comedy|Drama,5.0
667,36,Dead Man Walking (1995),Drama,5.0
667,50,"Usual Suspects, The (1995)",Crime|Thriller,5.0
667,223,Clerks (1994),Comedy,5.0
668,164,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,5.000000000000001
668,904,Rear Window (1954),Mystery|Thriller,5.000000000000001
668,2599,Election (1999),Comedy,5.000000000000001
668,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy,5.000000000000001
668,2716,Ghostbusters (1984),Comedy|Horror,5.000000000000001
668,3185,Snow Falling on Cedars (1999),Drama,5.000000000000001
668,3396,"Muppet Movie, The (1979)",Children's|Comedy,5.000000000000001
668,3513,Rules of Engagement (2000),Drama|Thriller,5.000000000000001
668,41,Richard III (1995),Drama|War,5.0
668,162,Crumb (1994),Documentary,5.0
669,1199,Brazil (1985),Sci-Fi,5.000000000000001
669,2116,"Lord of the Rings, The (1978)",Adventure|Animation|Children's|Sci-Fi,5.000000000000001
669,43,Restoration (1995),Drama,5.0
669,75,Big Bully (1996),Comedy|Drama,5.0
669,87,Dunston Checks In (1996),Children's|Comedy,5.0
669,251,"Hunted, The (1995)",Action,5.0
669,274,Man of the House (1995),Comedy,5.0
669,341,Double Happiness (1994),Drama,5.0
669,510,Poetic Justice (1993),Drama,5.0
669,703,Boys (1996),Drama,5.0
670,746,Force of Evil (1948),Film-Noir,5.000000000000001
670,1266,Unforgiven (1992),Western,5.000000000000001
670,3363,American Graffiti (1973),Comedy|Drama,5.000000000000001
670,16,Casino (1995),Drama|Thriller,5.0
670,21,Get Shorty (1995),Action|Comedy|Drama,5.0
670,32,Twelve Monkeys (1995),Drama|Sci-Fi,5.0
670,41,Richard III (1995),Drama|War,5.0
670,47,Seven (Se7en) (1995),Crime|Thriller,5.0
670,53,Lamerica (1994),Drama,5.0
670,235,Ed Wood (1994),Comedy|Drama,5.0
671,898,"Philadelphia Story, The (1940)",Comedy|Romance,5.000000000000001
671,926,All About Eve (1950),Drama,5.000000000000001
671,928,Rebecca (1940),Romance|Thriller,5.000000000000001
671,971,Cat on a Hot Tin Roof (1958),Drama,5.000000000000001
671,1019,"20,000 Leagues Under the Sea (1954)",Adventure|Children's|Fantasy|Sci-Fi,5.000000000000001
671,1794,Love and Death on Long Island (1997),Comedy|Drama,5.000000000000001
671,1939,"Best Years of Our Lives, The (1946)",Drama|War,5.000000000000001
671,1942,All the King's Men (1949),Drama,5.000000000000001
671,1947,West Side Story (1961),Musical|Romance,5.000000000000001
671,2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Drama,5.000000000000001
672,151,Rob Roy (1995),Drama|Romance|War,5.000000000000001
672,553,Tombstone (1993),Western,5.000000000000001
672,897,For Whom the Bell Tolls (1943),Adventure|War,5.000000000000001
672,1294,M*A*S*H (1970),Comedy|War,5.000000000000001
672,1955,Kramer Vs. Kramer (1979),Drama,5.000000000000001
672,3196,Stalag 17 (1953),Drama|War,5.000000000000001
672,3363,American Graffiti (1973),Comedy|Drama,5.000000000000001
672,3406,Captain Horatio Hornblower (1951),Action|Adventure|War,5.000000000000001
672,47,Seven (Se7en) (1995),Crime|Thriller,5.0
672,62,Mr. Holland's Opus (1995),Drama,5.0
673,128,Jupiter's Wife (1994),Documentary,5.000000000000001
673,898,"Philadelphia Story, The (1940)",Comedy|Romance,5.000000000000001
673,959,Of Human Bondage (1934),Drama,5.000000000000001
673,1163,Mina Tannenbaum (1994),Drama,5.000000000000001
673,1173,"Cook the Thief His Wife & Her Lover, The (1989)",Drama,5.000000000000001
673,1419,Walkabout (1971),Drama,5.000000000000001
673,1575,Gabbeh (1996),Drama,5.000000000000001
673,1809,Hana-bi (1997),Comedy|Crime|Drama,5.000000000000001
673,2020,Dangerous Liaisons (1988),Drama|Romance,5.000000000000001
673,2179,Topaz (1969),Thriller,5.000000000000001
674,300,Quiz Show (1994),Drama,5.000000000000001
674,910,Some Like It Hot (1959),Comedy|Crime,5.000000000000001
674,1060,Swingers (1996),Comedy|Drama,5.000000000000001
674,1101,Top Gun (1986),Action|Romance,5.000000000000001
674,1674,Witness (1985),Drama|Romance|Thriller,5.000000000000001
674,1732,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller,5.000000000000001
674,2176,Rope (1948),Thriller,5.000000000000001
674,2395,Rushmore (1998),Comedy,5.000000000000001
674,2401,Pale Rider (1985),Western,5.000000000000001
674,2599,Election (1999),Comedy,5.000000000000001
675,25,Leaving Las Vegas (1995),Drama|Romance,5.000000000000001
675,296,Pulp Fiction (1994),Crime|Drama,5.000000000000001
675,1994,Poltergeist (1982),Horror|Thriller,5.000000000000001
675,2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama,5.000000000000001
675,2883,Mumford (1999),Comedy,5.000000000000001
675,3948,Meet the Parents (2000),Comedy,5.000000000000001
675,36,Dead Man Walking (1995),Drama,5.0
675,50,"Usual Suspects, The (1995)",Crime|Thriller,5.0
675,110,Braveheart (1995),Action|Drama|War,5.0
675,125,Flirting With Disaster (1996),Comedy,5.0
676,1250,"Bridge on the River Kwai, The (1957)",Drama|War,5.0
676,1293,Gandhi (1982),Drama,5.0
676,1475,Kama Sutra: A Tale of Love (1996),Romance,5.0
676,3359,Breaking Away (1979),Drama,5.0
676,3515,Me Myself I (2000),Comedy,5.0
676,3571,Time Code (2000),Drama,5.0
676,3784,"Kid, The (2000)",Comedy,5.0
676,3317,Wonder Boys (2000),Comedy|Drama,4.65172505527491
676,3510,Frequency (2000),Drama|Thriller,4.600601604337448
676,364,"Lion King, The (1994)",Animation|Children's|Musical,4.54534373720772
677,613,Jane Eyre (1996),Drama|Romance,5.000000000000001
677,915,Sabrina (1954),Comedy|Romance,5.000000000000001
677,1130,"Howling, The (1980)",Horror,5.000000000000001
677,1190,Tie Me Up! Tie Me Down! (1990),Drama,5.000000000000001
677,1347,"Nightmare on Elm Street, A (1984)",Horror,5.000000000000001
677,1365,Ridicule (1996),Drama,5.000000000000001
677,1514,Temptress Moon (Feng Yue) (1996),Romance,5.000000000000001
677,1982,Halloween (1978),Horror,5.000000000000001
677,1994,Poltergeist (1982),Horror|Thriller,5.000000000000001
677,2118,"Dead Zone, The (1983)",Horror|Thriller,5.000000000000001
678,837,Matilda (1996),Children's|Comedy,5.000000000000001
678,1206,"Clockwork Orange, A (1971)",Sci-Fi,5.000000000000001
678,1748,Dark City (1998),Film-Noir|Sci-Fi|Thriller,5.000000000000001
678,2278,Ronin (1998),Action|Crime|Thriller,5.000000000000001
678,2424,You've Got Mail (1998),Comedy|Romance,5.000000000000001
678,2600,eXistenZ (1999),Action|Sci-Fi|Thriller,5.000000000000001
678,6,Heat (1995),Action|Crime|Thriller,5.0
678,29,"City of Lost Children, The (1995)",Adventure|Sci-Fi,5.0
678,105,"Bridges of Madison County, The (1995)",Drama|Romance,5.0
678,112,Rumble in the Bronx (1995),Action|Adventure|Crime,5.0
679,920,Gone with the Wind (1939),Drama|Romance|War,5.000000000000001
679,1172,Cinema Paradiso (1988),Comedy|Drama|Romance,5.000000000000001
679,1250,"Bridge on the River Kwai, The (1957)",Drama|War,5.000000000000001
679,3668,Romeo and Juliet (1968),Drama|Romance,5.000000000000001
679,306,Three Colors: Red (1994),Drama,5.0
679,594,Snow White and the Seven Dwarfs (1937),Animation|Children's|Musical,5.0
679,898,"Philadelphia Story, The (1940)",Comedy|Romance,5.0
679,902,Breakfast at Tiffany's (1961),Drama|Romance,5.0
679,909,"Apartment, The (1960)",Comedy|Drama,5.0
